protein_id	organism_name	gene_symbol	entrez_id	redundant_ids	percent_coverage	protein_score	num_peptides	is_contaminant	Plex_1_BLANK_131C	Plex_1_BLANK_132N	Plex_1_Female_TT_1	Plex_1_Female_TT_2	Plex_1_Male_TT_1	Plex_1_Male_TT_2	Plex_2_BLANK_131C	Plex_2_BLANK_132N	Plex_2_Female_TT_1	Plex_2_Female_TT_2	Plex_2_Male_TT_1	Plex_2_Male_TT_2	Plex_3_BLANK_131C	Plex_3_BLANK_132N	Plex_3_Female_TT_1	Plex_3_Female_TT_2	Plex_3_Male_TT_1	Plex_3_Male_TT_2	Plex_4_BLANK_131C	Plex_4_BLANK_132N	Plex_4_Female_TT_1	Plex_4_Female_TT_2	Plex_4_Male_TT_1	Plex_4_Male_TT_2	Plex_5_BLANK_131C	Plex_5_BLANK_132N	Plex_5_Female_TT_1	Plex_5_Female_TT_2	Plex_5_Male_TT_1	Plex_5_Male_TT_2	Plex_6_BLANK_131C	Plex_6_BLANK_132N	Plex_6_Female_TT_1	Plex_6_Female_TT_2	Plex_6_Male_TT_1	Plex_6_Male_TT_2	X90217017702	X90218017702	X90222017702	X90223017702	X90225017702	X90227017702	X90229017702	X90231017702	X90232017702	X90234017702	X90237017702	X90239017702	X90245017702	X90248017702	X90251017702	X90252017702	X90254017702	X90255017702	X90256017702	X90258017702	X90259017702	X90265017702	X90266017702	X90267017702	X90280017702	X90281017702	X90283017702	X90289017702	X90290017702	X90292017702	X90406017702	X90408017702	X90410017702	X90412017702	X90416017702	X90420017702	X90421017702	X90422017702	X90423017702	X90426017702	X90430017702	X90432017702	X90439017702	X90441017702	X90444017702	X90445017702	X90449017702	X90450017702	X90559017702	X90560017702	X90564017702	X90567017702	X90569017702	X90571017702	X90574017702	X90576017702	X90578017702	X90581017702	X90585017702	X90587017702
NP_942084.1	Rattus norvegicus	Bzw1	363232	NP_942084.1,XP_006245062.2	25.2983293556086	5.0987e-14	13	FALSE	NA	17.1338547324287	23.5967830653224	23.5242519194367	23.3760553436723	23.3303566800261	11.1797287418628	12.7006326136864	22.6686016829237	22.1209903347665	21.8571046033476	22.0544067894005	NA	13.8989631494038	21.939243062855	21.9120077886869	21.8118163303668	21.6270209585185	13.8761677414102	14.6887578954714	22.8260536412896	22.9473389964412	22.9022396504645	22.7360296031715	13.0019288781435	15.5934416045627	23.0623883078264	23.002577073806	22.6410014755584	22.6540431974782	15.4774512437516	15.3951608956097	21.8937947107664	22.0794358855521	22.0012880048899	22.2192342293583	22.4110790188174	21.7098380867338	22.6567719878155	22.7155138153822	21.2921849063589	24.1495380912794	23.888329756011	22.0168834385619	21.7904055350544	21.8316524326905	23.0282723892181	22.9034693708007	24.0165243457399	21.9381592753155	24.0261747899317	21.4035670672364	21.9884545845618	22.8924807125992	22.5577834645815	22.8560111142155	21.7104820307588	23.0318209947874	22.948442367024	21.4647976170831	22.8156821909601	22.7941431691825	22.1979269835187	23.9149508597543	21.837015744212	21.514929121308	24.3293143766092	21.9122296635683	21.6603792959369	22.7652711538134	22.8216080435055	22.3570260129795	22.0159140982008	21.5355829860936	23.0160008632456	22.8651463759743	22.6524459789294	24.0883289682931	22.5672002949711	23.8765488427735	21.7937407619782	21.3507036816371	22.7806071983947	22.8367178144951	21.7478071493873	22.9406667960848	21.8648218947743	22.9091462929664	22.122719693215	24.2441194059316	21.4853506368441	22.0509165915444	23.7382903659076	22.9213264673022	22.9513517936179	21.8613043232608
NP_954516.1	Rattus norvegicus	Serpinb6a	291085	NP_954516.1,XP_006253933.1	63.0606860158311	4.2291e-28	30	FALSE	16.9213384161442	18.2516822060538	25.8952224296509	25.8782394543933	26.0337947359161	25.8574715791732	20.0684918162535	19.8484974955904	24.9279267119623	24.9050680004196	24.5508136135602	24.6926542624512	NA	17.8304916248403	26.6861350057945	26.3828527466164	26.7147803477216	26.5075994830104	14.2757164081137	15.6048468112744	25.6030831696014	25.882893343908	25.9771484683866	25.8725848607118	16.5707245525589	17.2146769419071	26.3073788974419	26.4502704701547	26.4069653624341	26.312542760752	17.9661546603385	19.6685349887117	26.8739703503849	26.9815916788868	27.0913329200435	26.9609225986223	26.713731083833	26.7919157318023	26.1611285607263	25.6592931239048	26.0298303820199	26.028307382658	26.0477368082347	24.6229543702193	25.664423141076	24.8066034958639	25.3492963344604	25.8859484800584	25.8580711809596	24.4846081005974	25.8102066081948	25.9508965527086	24.5701356682535	25.4449084496973	26.5212809956541	25.5762781899639	26.7359135373555	25.4303794966107	26.1563823143832	25.6288799241104	25.6679393283508	25.8586180757834	26.5025317312704	25.9715999153605	24.5552077627708	25.8224096993211	25.5767983317643	24.5426650801496	25.587912133677	25.2350407325736	25.9177631164057	26.5856533188817	24.5360010014662	25.9520492952608	25.3884184306981	25.8018586118465	26.9246720490835	25.680388393069	26.8303021300151	25.5509492859063	24.4283151367292	25.5875194651522	25.5790017693342	25.6806684018563	25.5174739574075	25.3342433223838	26.6795454573384	26.1003037806084	24.6231724430923	25.6601874085773	25.7986353362904	24.5592424748731	25.8444393618351	25.4973123238947	25.8863097713709	26.6545248321246
NP_954522.1	Rattus norvegicus	Cct3	295230	NP_954522.1	50.4587155963303	2.0747e-22	30	FALSE	16.0717996167877	18.5941425131333	24.9395576056782	25.0080213669558	25.0732422946486	24.8723249824176	16.2739814959149	17.7336597867064	25.2504193472877	25.1820732275625	25.1255318382713	25.2608746887266	NA	10.5331544955454	21.5864824345917	21.3055775359728	21.6875712347787	21.4504705745066	16.363396631196	17.3714732722007	24.3532945115481	24.6076664125888	24.6877187772499	24.631492079852	17.9494537148461	18.3512925022501	25.2378770888203	25.3129180754881	25.2206023577993	25.213370626312	18.2376555515047	18.8318080754546	25.2326864354011	25.1390998759482	25.3084818654129	25.3047016942617	25.3721892783907	25.0770958590489	25.4256206675873	24.4774427278614	21.9766602423155	24.9172258245339	25.0871007189112	25.1845774948553	21.2611385884035	25.3521085264998	24.473641286508	25.0377856113448	25.0399019307887	25.1372314211468	24.858029510499	21.7449875747742	25.1868069751388	24.3500984026332	25.1147641814907	25.1594175876091	25.2156188513008	24.3786437137733	25.4189795093243	21.2830349931803	24.5138113422498	24.9597189264619	25.0729937539573	24.9582091170795	25.1266454825848	21.3867116705929	24.9018832308509	25.1974567905843	21.1309035973609	24.292378550816	24.9628188121094	25.2368085435623	25.0622275268601	21.3707616425438	24.4533938851836	25.0251194104453	25.4035177618192	24.829449260775	25.344318304561	24.7579159057364	25.016820197602	21.1788870032684	24.4561137921125	25.0668739780699	21.0578114975361	24.3437708372512	25.296332762265	25.4926163133251	25.2183269409053	24.9031960197023	21.3253931808504	25.1522794912847	25.0012018845429	24.3477259902024	25.0021403775803	25.2122775295496
NP_954524.1	Rattus norvegicus	Serping1	295703	NP_954524.1	8.13492063492063	3.2721e-17	4	FALSE	8.91528186586766	16.5390626100522	22.970266103401	23.1628173819177	23.0027535387802	22.9265686955236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.2098470372805	15.7204981186367	20.9613002208217	21.0868306677368	21.2211599095765	21.2510259774306	NA	NA	NA	NA	NA	NA	15.4308889531767	16.2108514791906	22.7311294410805	22.7740369064115	22.9577104963464	22.7630946478234	22.835137559075	22.9850976132898	NA	21.2397298208108	NA	23.3943163416758	23.6719901599664	NA	NA	NA	21.1446792390018	NA	23.3212342449848	NA	23.418809315468	NA	NA	21.0757482613031	22.3772695962872	NA	22.8431959273106	21.0604785939692	NA	NA	21.463470237067	NA	22.4389115670441	23.2112103068677	NA	NA	22.8133337568395	NA	NA	21.0455647906618	NA	22.6767326395181	NA	NA	21.3716361161473	NA	23.0198394956994	22.9771015659204	23.0455598132423	22.8687069690922	NA	NA	21.3227594368345	NA	NA	21.1214294472982	22.4974332696303	NA	NA	23.2525785959431	NA	NA	23.1378626413644	21.0883117470845	NA	22.4076099247862
NP_954525.1	Rattus norvegicus	Tubb4b	296554	NP_954525.1	71.685393258427	1.4003e-37	61	FALSE	21.6582683948773	21.670376139668	28.6561910227339	28.5374348985162	28.5944219454733	28.443496558659	20.173155499556	21.310797760428	28.0476768604141	28.3243976971528	28.2920432355151	28.387212435399	20.3770295783543	21.406736591666	27.999747149212	27.9256400711601	28.2878278460066	27.9362500359648	20.4153318966583	21.4514813100722	28.0895333357126	28.2620372767546	28.3064535152203	28.3572100049397	19.3532048168403	20.3006757290064	28.0091359727853	28.1416701123492	28.2105524295055	28.1989758567547	19.7654542319558	21.1432589318018	27.7366601500986	27.7027141877106	27.8959700862214	27.8516875830076	27.6857122649957	27.4003842110862	28.2373595306132	28.0862582764992	27.9845518909575	28.3881229706142	28.8421577568723	28.2714465729112	27.4473934930693	28.5315743172624	28.0610340067696	27.8011919045588	28.5023151946624	28.2231280448392	28.384441176829	28.2307537690876	28.2662542715547	27.9883035657822	27.4248124846603	27.7405538997555	27.5090943420764	28.1107702998313	28.2083048627699	27.7338281419896	28.3305573720238	27.823330523523	27.2985704786942	28.4349253044139	28.133587519571	27.8520365129098	28.2857433370761	28.258636247197	27.7697421661261	28.0554589870528	27.8384317213058	27.7230990934911	28.165042311346	27.9444748021294	28.0277393125843	27.7616874549132	27.958983207699	28.2170902671034	27.8375844037547	28.093089547279	28.0931643570587	27.7022777563735	28.2428039193486	27.8169004072443	27.642657759586	28.0936772085609	27.686653079083	28.298495757983	28.4455014472806	28.4397298560174	27.9404910311873	28.2089071314194	28.4864933379114	28.1301442528685	27.8363074935465	27.5701625573209
NP_954528.2	Rattus norvegicus	Adi1	298934	NP_954528.2	48.0446927374302	2.4193e-18	7	FALSE	15.0941077965019	15.3678467578884	23.1718051040012	23.0940427500055	23.065476132534	22.9601707298644	17.0296463460306	16.5430229061225	22.5052305153987	22.2917862370024	22.1598908380841	22.3599810449526	15.4416535495083	15.0409604764961	22.3796805998061	22.2281637082176	22.2474091406516	22.0096672804403	12.7971325758006	12.3951779696746	21.0137022513774	21.1921634323713	21.3529442252614	21.3453155779671	NA	12.273279842612	22.2855629217896	22.2566985978642	22.0736875039669	22.004915298203	15.115656161414	15.9061636642654	22.3348059647495	22.3635867920465	22.2712190889081	22.3409816840969	22.3490459225757	22.483840073385	22.0493540435343	21.686340262243	22.3488823693943	23.5360352309903	23.4516990345483	22.7007948159646	22.5295351822324	22.4325153357881	21.3954581772624	22.3734941703718	23.3794826517636	22.5770563898045	23.3201286510069	22.1694958034381	22.6517456329573	21.3765713390601	22.1760031630358	22.3124024792391	22.4290900250474	21.4185927809291	22.3748756289212	22.4033946236988	21.5745005242783	22.3303977982743	22.4086778579421	23.3140818438495	22.671614169503	22.5081647169321	23.3051865596045	22.5003961874111	22.3504789642008	21.3105156931192	22.4790918763179	22.3044494108239	22.653976362388	22.4956342306896	21.2415319344557	22.3662096220458	22.3703963246888	23.3422714204577	22.305433437281	23.200069242106	22.5342346075444	22.2155313882398	21.4799591552839	22.1731506703995	22.5475468102136	21.3480772152602	22.3754270737446	22.2444880158024	22.6097372264371	23.2754487677671	22.2422509868977	22.6014894084376	23.4524587333744	21.2643763239845	22.339739807481	22.2855024514554
NP_954530.1	Rattus norvegicus	Impdh2	301005	NP_954530.1,XP_006243813.1	19.6498054474708	1.4204e-20	8	FALSE	14.5608671773241	16.7635687423477	23.4891215445414	23.4555012428454	23.4431755871787	23.2943230147569	NA	17.0400403019532	23.5578063010814	23.8549559830804	23.5048115020194	23.6974523600453	17.6354112684723	18.4779300884247	23.4742173643942	23.4292808804222	23.5709570793606	23.3554441105502	16.5037713999304	17.7491094455735	23.5376038538713	23.7141504768573	23.6801743898372	23.758383005579	13.4412388757093	16.5262051683564	21.6855177581636	21.8557563217309	21.8835739691289	21.9394992200308	16.1515779006885	17.3158533449209	23.5073494311215	23.5212785689567	23.5936850350809	23.5571622329535	23.7570992140272	23.4678288632119	22.3551289895351	24.1277464099644	23.7204468553892	23.5346724528524	23.5013021502592	23.5459555834343	23.3218888382813	23.5682338608252	24.1686123511091	22.4279861443002	23.4695662046017	23.5324698311749	23.403159226792	23.7711547043489	23.7870760997565	24.0406029299334	23.7012608502735	22.3918253046806	23.8270062556885	24.1286572040239	22.5891357063036	23.4330078571602	24.2297277074275	22.3800319713863	23.5700438567308	23.3691617797581	23.5931992718468	23.6196154181594	23.5000786135538	23.6660642148287	23.3861239440661	24.1794893119562	22.4093246809102	23.9660475507238	23.4961490949084	23.4887153218645	23.9814645350807	22.3688618726552	23.7696372173276	23.4177596034466	23.8151597416365	23.3542458005394	23.4725272940839	23.3415407435434	24.1236109042743	22.5338663171573	23.3200096247042	24.1908753981219	23.6108891984408	22.5023545622881	23.5244244863753	23.5309933529856	23.3961058417731	23.6481171336479	23.4484569949916	24.1179104732931	22.3895609748435	23.5631458593448
NP_954533.1	Rattus norvegicus	Lamtor1	308869	NP_954533.1	23.6024844720497	2.0303e-15	3	FALSE	13.504307549471	16.2629634096487	22.353692529364	22.5377703732603	22.6350532777703	22.2782267026985	NA	NA	20.3118054118337	20.4546361809025	20.4986468079626	20.4808556450831	NA	NA	20.9519823057081	20.7828794005841	21.1254335440725	21.1002532690059	NA	NA	20.6970163949358	20.8537707343795	20.8299262112741	20.9064361743199	NA	NA	20.3648025968506	20.5600872200032	20.9617102504247	21.0743211885517	NA	NA	21.1164260802132	21.0328863839382	21.0860135680269	21.1407492600994	21.4304447925851	21.1448824828076	21.1238959678139	20.9438352642704	21.083042611739	22.698425272938	22.9932427725412	20.4876274104241	20.7744270984537	20.9357921823156	20.8686663111091	20.6937929144599	22.7967631374225	20.3674390891826	22.5863056926507	20.8749838833388	20.684999278618	20.7201340656534	21.1689313609292	20.364281960091	21.1533280651905	20.7881985695292	20.9473221130244	20.7575459546389	20.9664318797813	20.7396562685298	20.9678124372721	22.9562502511076	20.2804358839865	21.0160666730192	22.275678271801	20.4450538068892	20.7699492103942	20.5620391004124	20.6154962315068	21.2957166412024	20.3541499172682	20.665813183722	20.8301103113232	20.5046855885684	21.4260320554087	22.5161073724584	21.4212263816647	22.228619833661	20.2565799842217	20.6109423339232	20.9170664931264	20.7137213519436	20.6665406326805	20.7473361753179	20.9909683039694	20.9366580657461	20.5904545340118	22.4395685433659	20.7855075212628	20.3183227006298	22.7606389750873	20.748060203816	20.6027302043715	21.0325716405418
NP_954539.1	Rattus norvegicus	Hp1bp3	313647	NP_954539.1	19.7106690777577	1.7759e-18	11	FALSE	NA	NA	NA	NA	NA	NA	12.1788671128794	13.2005277712739	20.9903457393127	20.6301529077408	20.8283550613157	21.023675184417	14.4495078554532	14.7455472318435	22.3922753024662	22.2644271969419	22.5074820493757	22.2631932660609	14.2195315691679	NA	20.8788021706668	21.074594370702	21.0279996288465	21.4377539972186	14.2158454082838	13.2033617690881	19.0961283741892	19.1373064869705	19.1119750991937	19.1639244493711	16.2120521241882	17.101815057167	22.6733744084989	22.8470683601096	22.8008631137351	22.9757276221598	23.1764787007311	22.8035132305425	19.6460583692632	21.5314145450624	22.8377212474061	NA	NA	21.0778447572685	22.2563957391657	21.503164061906	21.0614467244198	19.356218749719	NA	20.9317121824673	NA	22.7348042102312	21.1398259957708	20.9875806634281	22.9952906137927	19.1057133997577	22.8314829354429	21.3280848675199	19.6644193670621	22.3732164302858	21.9213061309773	19.458677950184	23.0420317671397	NA	20.8737215514543	22.5971206011053	NA	21.0742529404714	22.3845655202315	21.0855149324869	19.3965639355712	23.0915157991472	20.9261424503417	22.4496748267528	20.9355988020037	19.3453208196272	23.229316748456	NA	23.3630398401981	NA	20.9379803021999	22.2182399375499	21.5601003219765	19.3203555864373	22.3208560301118	21.2628383093543	22.823856205189	19.7407967889206	21.2255387745006	NA	22.4870070617995	20.8862059307223	NA	21.170368388656	19.3202219651472	22.7522437375757
NP_954888.1	Rattus norvegicus	Rela	309165	NP_954888.1	5.45454545454545	2.6056e-13	3	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.479911595835	11.9595419634944	18.4261513844038	18.4698001040851	18.5810719375493	18.6085191729522	NA	NA	NA	NA	NA	NA	9.81402162035531	NA	16.3570232333951	16.6869875351068	16.72832844096	16.7983129470555	17.0950445274556	16.4982109694363	NA	18.2398557641835	NA	NA	NA	NA	NA	NA	17.9543301479569	NA	NA	NA	NA	NA	NA	18.3101043852611	16.7579113398208	NA	16.4581829371519	17.838895831485	NA	NA	18.2983645001295	NA	16.3606480484756	NA	NA	NA	NA	NA	NA	18.4836753938519	NA	16.7749999844818	NA	NA	18.4154084250483	NA	17.2001519558403	NA	17.2356505938139	NA	NA	NA	18.2715331511298	NA	NA	17.7826346364064	16.3191508066211	NA	NA	NA	NA	NA	NA	17.8470823110786	NA	16.5525335683433
NP_954891.1	Rattus norvegicus	Babam2	362704	NP_954891.1,XP_038968392.1	4.43864229765013	3.625e-13	2	FALSE	NA	NA	NA	NA	NA	NA	12.8128671948951	5.87085786436376	17.3970619055543	17.2444184703625	17.2218938803478	17.5216040433899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2426560915662	NA	19.1467624383654	19.2293861000016	19.033964351546	19.0553765785774	NA	NA	20.4906610421401	20.5793323099837	20.5716969073561	20.7315742481201	19.9266816554122	19.5135578455739	18.7673930658961	NA	NA	NA	NA	16.8760052218668	NA	17.429391212058	NA	18.5800470816828	NA	16.9014270686826	NA	NA	16.9181305491154	NA	19.6871036726801	18.7374931129669	19.4494479462974	NA	18.8513494979449	NA	NA	18.5664396262317	19.720841543973	NA	16.9453236906165	NA	NA	17.1925193737863	NA	NA	18.9011418674181	19.8689678807782	16.9208978109275	NA	NA	18.74921314173	20.0632426901567	NA	20.1595261194192	NA	16.6729608939206	NA	NA	18.6816261196633	NA	NA	19.5469552778514	18.935158659972	17.1254543363081	NA	NA	17.2076600204612	NA	NA	18.5913531247288	19.5949852965895
NP_955404.1	Rattus norvegicus	Eif4a1	287436	NP_955404.1,XP_006246686.1,XP_038941378.1	20.1970443349754	6.1081e-18	7	FALSE	NA	12.412821211606	18.259287109171	18.2219846213412	18.5402440372215	18.2026084551955	NA	16.6934255643355	23.0437451823271	22.6085550062348	22.4736012289915	22.5911965868974	NA	NA	14.6737866186895	14.4911716627648	14.3666807941573	14.3760222584051	20.1223890644982	20.4930880689496	24.5891354124911	24.8288448168626	24.3848116073812	24.5680331047645	12.7352852287551	15.7792140566902	24.5744999762802	24.8165692966547	24.5112052047315	24.6017470733945	NA	15.7164977014577	23.6779588306877	23.7197041574987	23.7389784116756	23.7329477215028	23.4356431486066	23.2162733614263	24.393521105027	24.5851864660879	14.4082262324432	18.8246627983829	18.8601567441659	22.462351344098	14.701234433719	22.5969421331097	24.6688441840972	24.1032139867166	18.8964422718156	22.3898705825376	18.8719963234327	14.6105427422544	22.6186019089249	24.5344967426906	23.1894814499185	23.8301554165863	23.4071821057299	24.7897498170215	24.4264933349727	14.9390832944903	24.2052011290997	24.1395308380648	23.0496486172532	18.872571002488	22.3209821031161	15.0427353818171	18.9693034616757	22.4739872087359	14.5676162702642	24.3829502770955	24.0024541951144	23.2599323313508	22.3917422191079	14.6389850789379	24.6073569586434	24.0522893120206	23.5269760632636	18.639067986944	23.508908612837	18.407022402891	22.3077848959347	14.9220003497872	24.4833901869127	24.1150035444287	13.9319286210738	24.4488950589949	23.3123392620278	24.4534524218304	22.53539840882	19.0183004953232	14.4196218419872	22.293793309543	19.0947409322281	24.2560923769249	24.0589007862786	23.176512231812
NP_955412.1	Rattus norvegicus	Eif2s2	296302	NP_955412.1,XP_038960540.1	24.9249249249249	1.0608e-17	9	FALSE	NA	NA	NA	NA	NA	NA	NA	10.0543872530127	17.5851017678428	16.9722032762082	17.3166160885848	17.4538991679036	NA	NA	20.8656959115925	20.8106102215856	21.0923930757781	20.9010103859418	NA	11.0291974871652	18.0049162066105	18.1427492148857	18.4251363069625	18.2705029818561	14.0167116754088	14.7321006326802	21.0458629512527	21.1750766723674	20.877403932194	20.9580059727557	13.6593939008732	14.7666634820835	22.4435916054444	22.8077897819645	22.8252342966321	22.8431456551417	22.8460144635849	22.4083489222712	21.1256777787457	17.6535798546076	20.8538881395037	NA	NA	15.5639422187092	20.5749279709847	16.3687330584181	17.4384709003861	20.7623253335477	NA	15.2480031461723	NA	20.7818789051325	15.7388533169883	17.4765603975313	22.7467979475945	20.8218710280945	22.5492747651544	17.5376294396778	20.9215252040537	20.4353876939589	17.6846493276381	20.8569512102314	22.6298001206628	NA	15.2700594820449	20.6781745063137	NA	15.9532841119056	20.5095495172908	17.2164153605868	20.7798413248574	22.7690176428855	15.6200167317213	20.6736328749919	17.805715977595	20.9951553925896	23.0163053101041	NA	23.0422510964155	NA	15.2388540187066	20.527409719882	17.8627806901713	20.8546424195577	20.4745002808623	17.4209887679113	22.5064652035599	21.2051128650688	15.9492818592225	NA	20.5799674213498	15.3555968017075	NA	17.4800386542926	20.6349471204777	22.4599856891092
NP_955414.1	Rattus norvegicus	Bpgm	296973	NP_955414.1	40.3100775193798	2.9485e-23	14	FALSE	16.1874674857339	17.5395134118775	24.7513535813559	24.6395707151259	24.6575327085738	24.5399285554089	NA	15.7517799212838	24.2546019906856	24.4647876510491	24.4340684969879	24.5848057059373	11.6120621684516	16.2333650258015	23.4495648429127	23.4313094447916	23.4287585996776	23.3010168708546	12.2657498167367	16.6536505234877	23.0109377212831	23.198565895973	23.210654502496	23.1471512336166	15.6476793334624	17.4112332398342	24.0496040486846	24.088633030192	23.701913083347	23.7521965133393	16.3316298936477	16.8664951041271	23.3222198222626	23.4187900306738	23.3976934135661	23.3572753709339	23.7573298549201	23.5765522497069	23.6119389363779	22.9546274728098	23.209923564308	24.676298578547	24.4682191202276	23.9588974334801	23.163565691867	23.8916227063087	23.0039275414268	23.9657822197681	24.4919636446823	23.8717539027273	24.5135355200193	23.0615189429815	23.7295847566684	22.9246861589105	23.8062783798451	23.8237181193701	23.6589235029106	22.9864666613289	23.9126027331155	22.9445142625568	22.944193968052	23.8872143121216	23.9323285864307	24.282870019176	23.9344591246032	23.0683279689466	24.6592782764805	23.8047773772393	22.9715283266498	22.7115803650552	23.8213189746794	23.7839124480351	23.8075735170661	23.1280303373518	22.8804770742352	24.0194452807794	23.7789348723326	24.6185610831121	23.7654092330231	24.5358940518774	23.7924184264492	22.8934507816564	23.028135065073	23.9409282334193	23.160711519678	22.9282986282504	23.7241167843966	23.8320625869689	23.8339143821804	24.6816457582646	23.0855884003787	23.8824339844635	24.4212352076802	22.9288098466533	23.9336505100838	23.5972072632057
NP_955417.1	Rattus norvegicus	Dld	298942	NP_955417.1,XP_008762812.1,XP_038967889.1	69.7445972495088	1.7301e-40	42	FALSE	20.0169663974545	20.9098225281109	27.6298264286678	27.7033653623967	28.0400232436078	27.8340662325489	19.2428147203638	20.1094998287364	26.8618997188776	26.611436394572	26.9874359386619	26.9319066335228	18.3284666256485	20.8176401502559	28.1876771321435	27.7789544147311	28.4515916509525	28.3441279109426	18.5657317436783	20.9913114603144	27.8995217431211	27.8823760883508	28.4821159745185	28.3471719990023	18.9726928222624	20.3365396076818	26.8969524356611	27.0802103216046	27.2863667288412	27.3622261898217	16.9053461042596	19.3011081532554	26.773043858117	26.9172583329595	27.1980555439523	27.3365180913752	27.3819058305839	26.7686693480421	27.7521932584541	28.2045961945466	28.6350964479306	27.8638157823632	27.7247659520967	26.6960821184558	27.5408180537969	27.1741182545381	27.6494339501747	27.1404592611272	27.5893765859916	26.55515280911	27.7027422397845	28.0729188362969	26.8234687498838	27.940058256386	26.8735727761445	26.8166595541575	26.767981220618	28.0983548089871	27.3218987775669	27.5859682065433	28.1212640980172	27.1799532621693	26.708885822236	28.0032574363671	26.6168608902649	28.3712548682416	27.2817681409173	26.6627909514804	27.840205695288	27.7121914896031	26.9535364992116	27.4163931245069	26.4427600931211	27.4127031379576	28.0364934176632	26.990384123361	27.6135215784088	27.427440301644	27.6880230279113	27.3012341597671	26.5407270602352	27.6132585613375	28.1098160228109	27.1025171689783	27.3954934965872	27.8440949093068	26.3974390876596	27.4661107474696	26.649730084989	27.2773206748778	27.944032520674	26.693331861423	27.9456736453902	27.7117770674018	26.7892297568958	26.7304179191401
NP_955418.1	Rattus norvegicus	Atp6v1d	299159	NP_955418.1	21.0526315789474	1.7219e-26	4	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3306340239148	12.3355885441528	19.647535052135	19.8044071608169	19.9342730048961	19.9196024634125	11.9535235260624	10.8734364222228	18.5959693421276	18.6519446528895	18.6237547386464	18.5029776756809	19.163745334327	18.859988954177	20.6378466264784	NA	NA	NA	NA	NA	NA	NA	NA	20.0392679667635	NA	NA	NA	NA	NA	NA	18.8884813336015	19.917397386678	18.9929890771428	NA	20.4098751994358	NA	NA	20.0641215127386	19.0245330477198	NA	NA	NA	NA	NA	NA	NA	20.1044953550766	18.9050871273569	NA	NA	NA	19.8498675829672	19.0976207233666	NA	19.1122574988167	NA	NA	NA	NA	19.9119972996635	NA	NA	18.7353191470462	20.54602805763	NA	NA	NA	NA	NA	NA	19.9160613843921	18.8841519426204
NP_955437.1	Rattus norvegicus	Lcmt1	361643	NP_955437.1	5.72289156626506	8.8891e-15	2	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2594284488201	12.2964229915256	18.9012638045617	19.1190097920877	19.2714188685846	19.0082387251248	NA	13.4603560612255	18.8033000143675	19.0278450786862	18.8870350834019	18.999236249939	NA	NA	NA	NA	NA	NA	NA	NA	19.1188712857715	19.0213166481413	NA	NA	NA	NA	NA	NA	19.1657637338254	18.6746834480096	NA	NA	NA	NA	NA	18.9129193550398	NA	18.8845912438093	NA	19.0710619540949	18.6288302568806	NA	18.9891683957415	18.9102687171705	NA	NA	NA	NA	NA	NA	NA	18.825439388968	18.8746882884655	NA	NA	NA	18.8280783608337	18.8569255570325	NA	NA	NA	NA	NA	NA	19.2001607224696	18.9058666796626	NA	18.8729271194578	NA	18.9137124788194	NA	NA	NA	NA	NA	19.14722080273	18.4383597442987	NA
NP_955444.2	Rattus norvegicus	Micu1	365567	NP_955444.2,XP_006256482.1,XP_006256483.1,XP_006256484.1	7.12788259958071	7.9039e-20	2	FALSE	NA	11.8097118665254	16.4931602594347	16.8286114270398	17.1344619178647	16.9991483657714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.9721397638481	17.6759595131229	NA	NA	NA	NA	NA	17.3304509967996	NA	17.036426062097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5427614255754	NA	NA	16.9090941642451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.1684562774412	NA	16.7611395464716	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8782691306793	NA	NA	17.6404339046931	NA	NA	NA
